Country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S
Georgia,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,7,
Georgia,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,2,,0,.,1,,37,,0,.,0,.,0,.,0,.,0,.,261,,245,,97,,464,,250,,148,,147,,59,
Germany,All,Export,Tonnes – net product weight,Tonnes – net product weight,190181,,200907,,197092,,203497,,238198,,236181,,330017,,329102,,384546,,384096,,365339,,354849,,368526,,486890,,437775,,411388,,406107,,466940,,598363,,554417,,608988,,671889,,635526,,627945,,647025,,656591,,675758,,655752,,700281,,737835,,738374,,842271,,847667,,864241,,882127,,836773,,921721,,904839,,1014458,,964933,,925365,,903255,,962643,
Germany,All,Import,Tonnes – net product weight,Tonnes – net product weight,825267,,813987,,779706,,847886,,915996,,793269,,958476,,951871,,1007516,,1197527,,1210711,,1049438,,1009505,,1238554,,1155666,,1096767,,1081133,,1025595,,1198847,,1125699,,1123891,,1144731,,1166287,,1033934,,1154010,,1067841,,1076102,,1050496,,1029000,,1114430,,1159362,,1187364,,1147185,,1279389,,1231343,,1217334,,1257456,,1172779,,1303765,,1206889,,1241760,,1157561,,1173045,
Germany,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,523900,,465530,,475004,,473495,,490658,,466163,,450191,,458182,,462566,,448751,,450685,,427919,,439603,,552346,,596121,,600861,,608607,,571886,,539649,,620345,,629015,,609388,,611065,,628839,,599501,,635492,,587666,,640700,,698867,,696663,,674218,,726916,,727898,,659776,,650166,,647819,,629197,,626460,,629670,,615803,,614776,,594198,,646485,
Ghana,All,Export,Tonnes – net product weight,Tonnes – net product weight,2993,,7427,,38340,,39284,,29082,,33708,,32169,,29468,,25908,,26890,,33020,,21420,,25592,,13531,,25413,,31024,F,23304,F,24786,F,32734,F,29543,F,31568,,43694,,35730,,40941,,54742,,60236,,45338,F,45983,,47877,,35907,,24062,,25772,,23675,,19412,F,24536,F,24729,F,28479,F,26048,F,27707,F,34148,F,43342,F,69241,,80053,
Ghana,All,Import,Tonnes – net product weight,Tonnes – net product weight,102561,,61823,,64468,,52766,,32646,,29028,,19603,,22590,F,15160,F,26128,F,34874,F,21672,,14126,,23448,,22698,,26576,,41052,,40983,,39145,F,58708,F,104378,,219939,,186922,,198035,F,171361,,174317,,230054,,109875,,285518,F,269173,,302012,,372592,,294003,,256709,,216702,,333923,,241715,,356268,,279073,,299753,,370794,,361309,,357813,
Ghana,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,113600,F,85242,,104587,,107183,,96343,,103607,,104121,,103006,,91609,,102780,,115536,,112033,,112648,,116640,,130198,,127142,,112022,,113213,,128819,,137175,F,150830,F,149341,F,145160,F,166798,F,115568,F,114002,F,96935,F,99297,F,102720,F,77671,F,69689,F,72164,F,70159,F,68360,F,73964,F,73534,F,77681,F,71750,F,73118,F,85656,F,90235,F,114214,F,112683,F
Greece,All,Export,Tonnes – net product weight,Tonnes – net product weight,6961,,7453,,6385,,9240,,6502,,5011,,4900,,5928,,7980,,9226,,11311,,14395,,12223,,16937,,12454,,14695,,20669,,31047,,26019,,32394,,41644,,55712,,54435,,71780,,81328,,84530,,72030,,84638,,98542,,96938,,116751,,136319,,120081,,129457,,135934,,119828,,131144,,128088,,120037,,118271,,132347,,144266,,145547,
Greece,All,Import,Tonnes – net product weight,Tonnes – net product weight,33818,,27065,,33610,,35993,,33045,,55374,,60690,,55387,,62264,,68166,,76082,,78729,,71616,,84937,,82863,,79353,,77890,,81282,,91687,,95839,,116585,,129679,,144171,,138092,,160505,,195111,,194454,,205764,,173760,,211883,,208115,,242069,,240555,,245117,,211220,,189134,,198025,,194928,,210561,,201973,,215796,,216023,,229313,
Greece,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,31968,,33432,,23856,,26174,,29124,,22758,,17536,,15893,,18360,,23601,,23119,,26994,,24960,,33756,,30549,,26959,,29723,,24233,,20051,,28145,,18730,,15356,,13242,,14127,,12583,,19020,F,13583,F,13567,F,13946,F,15313,F,12154,F,12191,F,12967,,13167,,18688,,18142,,19872,,19680,,22117,,16669,,18219,,18482,,20232,F
Greenland,All,Export,Tonnes – net product weight,Tonnes – net product weight,22710,,21480,,23186,,32311,,42842,,49844,,39995,,41694,,35792,,47474,,52891,,55912,,70527,,89316,,72832,,58891,,60093,,57797,,58776,,62588,,75250,,73217,,74861,,76804,,104522,,112676,,128077,,144426,,121115,,138748,,136669,,111273,,120058,,105733,,114907,,112833,,132480,,197056,,226773,,184814,,190653,,228412,,241924,
Greenland,All,Import,Tonnes – net product weight,Tonnes – net product weight,210,,482,,416,,180,,229,,266,,255,,215,,1180,,318,,389,,1031,,361,,909,,635,,1935,,4068,,2929,,2248,,2048,,889,,326,,376,,372,,1012,,1347,,997,,1450,,1874,,783,,1305,,492,,805,,1996,,1724,,958,,748,,844,,906,,1270,,849,,603,,968,
Greenland,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,25293,,24899,,24671,,31302,,41763,,47273,,40378,,41193,,35409,,47474,,52435,,55834,,68104,,89464,,72846,,58955,,60673,,57744,,58911,,62470,,62549,,69112,F,73641,,73759,,79482,F,73595,,95957,,101866,,103225,,115231,,106719,,125867,,117818,,103751,,110512,,109790,,145918,,197056,,226769,,184814,,190652,,225597,,227945,
Grenada,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,10,,11,,16,,9,,0,.,0,.,0,.,0,.,0,.,19,,100,,71,,21,,70,,72,F,195,F,286,F,488,,415,,840,,989,,1419,,1143,,709,,624,,624,,455,,497,,519,,530,,436,,648,F,780,F,701,F,653,F,896,F,1111,F,757,F,1115,F,824,F,932,F
Grenada,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,479,,489,,508,,462,,470,,329,,504,,560,,457,,565,,578,,572,,537,,600,,420,F,376,F,402,F,459,,1012,,685,,790,,870,,673,,975,,923,,1144,,1193,,1310,,1555,,1406,,1122,,989,,617,F,588,F,611,F,488,F,634,F,504,F,746,F,624,F,760,F
Grenada,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,5,,6,,0,.,1,,1,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,3,,1,,21,,1,,0,0,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
Guadeloupe,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,11,,8,,11,,8,,20,,19,,19,,14,,65,,34,,12,,11,,42,,25,,21,,15,,40,,15,,11,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,
Guadeloupe,All,Import,Tonnes – net product weight,Tonnes – net product weight,2525,,2606,,2659,,2758,,2920,,3123,,2754,,3843,,3310,,3439,,3822,,3851,,4506,,4603,,4498,,5154,,5317,,5262,,5655,,6257,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,
Guam,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,-,1035,F,2185,F,4080,F,2850,F,0,.,0,.,3400,F,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,,0,,0,
Guam,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,1035,F,2185,F,4080,F,2850,F,0,.,0,.,3400,F,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,,0,
Guatemala,All,Export,Tonnes – net product weight,Tonnes – net product weight,1461,,1556,,1868,,1252,,1449,,1296,,2083,,1448,,1763,,1723,,1618,,1907,,3685,,3463,,3609,,5004,,5459,,6908,,7443,,4637,,5658,,3799,,4913,,11757,,31510,,21899,,11165,,11537,,14655,,13306,,19683,,25607,,20910,,30583,,35382,,33164,,22916,,23031,,24787,,19089,,16370,,18999,,20553,
Guatemala,All,Import,Tonnes – net product weight,Tonnes – net product weight,1205,,1437,,1473,,2088,,1867,,1580,,1386,,1244,,1239,,1056,,2761,,4408,,4340,,7595,,5136,,4761,,3722,,8634,,12192,,12178,,4274,,5943,,5401,,5861,,6230,,8698,,13518,,16992,,25525,,30348,,28547,,29518,,19649,,26554,,31980,,25795,,36501,,34261,,40964,,33131,,35202,,38029,,43409,
Guatemala,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,900,F,1000,F,1216,,1452,,1695,,1973,,3007,,1669,,2332,,1817,,603,,817,,1868,,2227,,2805,,2739,,4111,,5166,F,6717,F,4412,F,5908,,3666,F,4980,F,4886,,4513,,2151,F,7056,F,10054,F,8960,F,5560,F,11576,F,15300,F,14695,F,12639,F,9400,F,8370,F,10870,F,10785,F,10953,F,9810,F,8325,F,11132,F,9755,F
Guinea,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,1798,,1927,,475,,2086,,1112,,403,,1098,,2317,,3267,,4072,,5085,,8156,,17254,,14428,,7923,,7964,,6879,F,7692,F,7874,F,9276,F,9709,,10705,,11352,,10077,F,7725,,8572,F
Guinea,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,9585,,10588,,9926,,11671,,12453,,13578,,8489,,14372,,8542,,8193,F,7609,,11162,,15618,F,18084,,18562,,18252,,18732,,21211,,20875,F,20677,F,21974,,1013,,1341,,830,,1253,,636,,1029,,540,,773,,739,,1405,F,1513,F,1533,F,1917,F,1898,,3454,,2336,,2786,F,2871,,2544,F
Guinea,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,2850,F,2590,F,2880,F,5580,F,6050,F,6620,F,7230,F,7810,F,8380,F,8960,F,9440,F,9920,F,9920,F,10000,F,10000,F,10000,F,11000,F,11000,F,11000,,11000,,10000,F,10000,F,11000,F,11000,F,11000,F,12000,F,11000,F,12000,F,9000,F,10200,F,10100,F,8000,F,9000,F,12000,F,11000,F,11500,F,12500,F,14800,F,12300,F,12000,F,12000,F,19500,F,17000,F
Guinea,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,36,,0,.,79,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
Guinea-Bissau,All,Export,Tonnes – net product weight,Tonnes – net product weight,1132,,2168,,1452,,1630,,689,,2284,,1162,,510,,1970,,2119,,518,,120,F,460,F,680,,1500,,2250,,230,,920,,1330,F,1149,F,1483,F,1254,F,1500,F,1352,F,2435,F,2829,F,4690,F,3092,F,5477,F,4883,F,5995,F,4976,F,3377,F,3771,F,5666,F,4401,F,3716,F,4579,F,5280,F,5500,F,4512,F,6359,F,5859,F
Guinea-Bissau,All,Import,Tonnes – net product weight,Tonnes – net product weight,517,,268,,85,,110,,208,,311,,70,,100,F,133,,313,,270,F,250,F,165,F,180,F,384,F,300,F,300,F,310,F,300,F,334,F,353,F,401,F,332,F,261,F,147,F,167,F,199,F,276,F,341,F,366,F,352,F,699,F,913,F,771,F,305,F,444,F,416,F,562,F,444,F,583,F,705,F,1018,F,566,F
Guyana,All,Export,Tonnes – net product weight,Tonnes – net product weight,3810,,3406,,4069,,3642,,3376,F,1905,F,3050,,2867,,2048,,2029,,2983,,2987,,3235,,3545,,3799,,5698,,5130,F,5423,,4850,,4024,F,5752,,7705,,19135,,12364,,21705,,26143,,22590,,25046,,27587,,29727,,28425,,34511,,36534,,23304,,19714,,20414,,27884,,26112,,17877,,20795,,23763,,27911,,23945,
Guyana,All,Import,Tonnes – net product weight,Tonnes – net product weight,248,,4,,0,0,0,0,8,,2,,1,,0,0,0,.,0,.,0,.,0,.,0,.,0,.,0,.,140,F,85,F,260,F,268,F,130,F,831,F,1025,,636,,2075,,2256,,2480,,2438,,852,,1161,,1037,,976,,1824,,544,,809,,876,,1214,,1428,,1342,,1289,F,1231,F,1784,,1839,,1887,
Guyana,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,3267,F,3855,,5830,,3651,,4394,,2757,,3180,,2706,,2574,,2589,,3084,,2895,,2668,,2657,,2413,,3384,,3820,,4023,,4684,,6800,F,8698,,10829,F,13746,F,13625,F,13155,,18110,,16666,,19630,,21638,,16616,,17492,,16055,F,19034,,19600,,15843,,17309,,21988,,21339,,19029,,21345,,22824,,26137,,24274,
Guyana,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,0,0,0,0,0,0,.,0,0,0,.,2,,13,,0,.,0,.,0,0,1,,2,,0,.,0,.,0,.,0,.,48,
Haiti,All,Export,Tonnes – net product weight,Tonnes – net product weight,139,,291,,385,,162,,227,,240,F,470,F,416,,380,,227,,128,F,197,F,183,F,174,F,175,F,154,F,120,F,138,F,148,F,458,,426,,529,,494,,408,F,361,F,364,F,523,F,456,F,414,F,327,F,309,F,343,F,297,F,286,F,367,F,529,F,414,F,435,F,362,F,486,F,344,F,346,F,269,F
Haiti,All,Import,Tonnes – net product weight,Tonnes – net product weight,2355,,2447,,3861,,5709,,5281,,4255,,4878,F,4740,F,7443,F,7222,F,7560,F,7155,F,7230,F,7459,F,7208,F,4188,F,4320,F,5939,F,5917,F,6859,F,6526,F,9646,F,12017,F,12364,F,9054,F,11006,F,6661,F,8856,F,10427,F,9432,F,13535,F,14484,F,15087,F,16392,F,12507,F,16926,F,10236,F,20163,F,19711,F,22128,F,17645,F,26926,F,25340,F
Honduras,All,Export,Tonnes – net product weight,Tonnes – net product weight,2658,,3304,,2753,,3056,,3420,,3754,,3707,,4349,,3716,,2794,,10782,,19725,,13423,,13194,,9601,,19129,,9795,,13257,,20219,,19665,,6036,,12569,,13927,,13613,,13179,,15345,,21905,,24679,,28665,,33393,,40016,,31286,,29559,,31096,,27401,,23059,,42228,,55431,,72680,,67951,,74197,,80402,,67706,
Honduras,All,Import,Tonnes – net product weight,Tonnes – net product weight,1045,,1506,,1009,,1191,,1845,,1631,,802,,482,,722,,733,,1311,,1603,,2475,F,2027,,1834,,2398,,1839,,3565,,6740,,3329,,4442,,7949,,7554,,7163,,5578,,9832,,8602,,11733,,13131,,13686,,17863,,15557,,22990,,15507,,16837,,17713,,15264,,16295,,12592,,15574,,16438,,12627,,13693,
Honduras,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,3155,,3989,,3441,,3841,,4126,,3715,,3125,,4975,,4874,,5186,,5721,,4313,,4363,,3811,,4864,,7604,,5192,,2304,,3062,F,5195,F,9412,F,6932,F,5894,,7049,,7065,,13502,,15551,F,19065,F,20603,,22662,F,28600,F,18864,F,17944,F,22909,F,20290,,14311,,29238,,35987,,33302,,50971,F,57976,F,67099,F,56254,F
Honduras,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,269,,2760,,0,.,0,.,0,.,0,.,0,.,5926,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,900,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
Hungary,All,Export,Tonnes – net product weight,Tonnes – net product weight,3051,,3523,,3953,F,4637,F,6725,F,8319,F,7121,F,4815,F,5365,F,5211,F,7852,,6025,,3983,,6037,,6208,,4414,,2995,,2025,,4828,,3642,,3461,,4058,,7040,,4620,,4558,,4274,,3508,,3974,,2424,,5228,,1663,,943,,606,,653,,2877,,4406,,4079,,4297,,5240,,6957,,7597,,6361,,5419,
Hungary,All,Import,Tonnes – net product weight,Tonnes – net product weight,53828,,61631,,57402,,48742,,45920,,47784,,73936,,77669,,89965,,97915,,90585,,91267,,108652,,105903,,90921,,37305,,40781,,42833,,55479,,60583,,48811,,48882,,52713,,47116,,49293,,55172,,52359,,44715,,35610,,38425,,26416,,21793,,23003,,22291,,24853,,27329,,23311,,25475,,28021,,31194,,29703,,29273,,33210,
Hungary,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,7414,,6446,,5600,F,6620,F,8200,F,6904,,4849,,5400,,6109,,6840,,6589,,5690,,5440,,5600,,5400,,4000,,4000,,2800,,1800,,1600,,1600,,1800,,1565,,3070,,3300,,3210,,4100,,4340,,4320,F,4170,F,4310,F,4420,F,4470,F,4150,F,4154,F,4549,F,5297,F,4995,F,5614,,5307,,4922,F,5492,F,5372,F
Iceland,All,Export,Tonnes – net product weight,Tonnes – net product weight,325175,,395977,,482765,,558626,,542917,,489306,,361394,,329033,,483417,,688833,,706479,,632681,,645550,,591913,,610787,,464240,,571747,,637617,,644884,,610794,,783228,,794970,,718755,,689604,,730970,,792424,,814030,,818880,,846467,,768288,,675553,,629157,,721023,,689467,,639015,,676538,,756151,,797528,,664802,,643061,,597458,,631536,,698666,
Iceland,All,Import,Tonnes – net product weight,Tonnes – net product weight,217,,89,,675,,335,,202,,247,,1338,,1319,,3239,,4403,,826,,1526,,4237,,8775,,12647,,10606,,10267,,19644,,21707,,27567,,27415,,54884,,245410,,138545,,161740,,169938,,175533,,234425,,217799,,200943,,140909,,122608,,145988,,58815,,99717,,102168,,82448,,89319,,108330,,187397,,115689,,128606,,136215,
Iceland,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,309447,,420240,,487074,,531053,,506246,,476467,,305928,,318246,,480388,,518541,,528921,,517150,,574746,,483278,,499244,,393170,,509853,,586712,,597464,,575308,,740829,,691599,,674164,,633852,,633942,,674350,,698393,,697789,,709685,,670079,,566567,,521834,,536420,,527608,,560158,,588917,,708582,,722482,,614024,,601527,F,564638,F,696271,,680470,
India,All,Export,Tonnes – net product weight,Tonnes – net product weight,58864,,61996,,74180,,87912,,70900,,69714,,72741,,83420,,86378,,78506,,87318,,87619,,99247,,106906,,134474,,191219,,210198,,257819,,321348,,307245,,394427,,397637,,311094,,390679,,502593,,467248,,523395,,409091,,476224,,554205,,610310,,488796,,460743,,689302,,789456,,954982,,968888,,965658,,1068230,,1011920,,1075065,,1409386,,1436108,
India,All,Import,Tonnes – net product weight,Tonnes – net product weight,300,,547,,370,,484,,1292,,1080,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,110,,458,,1390,,1624,,4081,,7886,,12024,,11269,,15853,,32503,,20695,,12091,,24088,,40632,,55191,,46144,,52121,,34234,,26128,,21889,,27706,,28762,,34574,,28211,,32051,,27762,,40157,,61732,,36792,,54873,
India,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,202835,F,212968,F,223925,F,246236,F,254950,F,337384,,329947,,369787,,443944,,462822,,434323,,443039,,558701,F,624851,,645544,,624799,,707962,,888739,,936060,,849680,F,832835,,816954,,743814,,663456,F,1017122,,834678,,1086169,,1082255,,1092182,,1165795,,1627027,,1358776,,1361635,,1409583,,1514107,,1543114,,1792600,,1677764,,1971036,F,1949577,F,2130216,F,2097762,F,2194783,F
Indonesia,All,Export,Tonnes – net product weight,Tonnes – net product weight,44025,,48408,,53730,,57828,,69320,,65741,,80676,,75777,,64630,,70540,,90899,,120344,,159018,,201182,,304901,,387014,,397595,,497077,,522672,,526181,,551514,,554042,,628866,,608922,,489910,,457598,,539043,,830305,,881586,,824823,,885031,,814161,,868349,,839803,,1061945,,1100869,,1216681,,1225276,,1235452,,1049218,,1041066,,1060279,,1106086,
Indonesia,All,Import,Tonnes – net product weight,Tonnes – net product weight,23210,,19168,,19096,,21032,,28477,,62981,,82830,,57434,,50453,,53102,,56079,,64332,,36329,,55628,,72246,,70666,,77550,,172581,,268486,,159820,,153367,,143880,,56065,,108891,,171349,,151957,,110035,,92649,,126826,,128431,,165195,,126281,,198980,,252976,,301569,,355684,,270450,,266027,,238428,,212981,,206729,,295386,,273093,
Indonesia,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,287959,,424459,,434255,,499888,,514822,,499665,,539728,,616015,,582439,,603116,,627550,,660914,,689209,,786944,,812266,,877603,,985929,,1066244,,1713678,,1221783,,1334213,,943274,,1543651,,1286287,,1338703,,1398377,,1493973,,2033236,,2024599,,1916168,,2076594,,2234537,,1894202,F,1844426,F,2204836,F,1975048,F,2004454,F,2060437,F,2064746,F,2019370,F,2081127,F,2228652,F,2122729,F
Iran (Islamic Rep. of),All,Export,Tonnes – net product weight,Tonnes – net product weight,2163,,4896,,2635,,3062,,1512,,934,,1219,,1209,,1350,,1183,,764,,967,,975,,1201,,1056,F,1784,,2004,,5814,,10455,,5980,F,5396,F,6883,,7384,,7763,,6853,,5057,,14137,,17541,,22280,,22742,,31921,,16762,,18698,,36193,,46008,,56273,,62579,,74392,,68934,,72279,,104694,,114212,,119881,
Iran (Islamic Rep. of),All,Import,Tonnes – net product weight,Tonnes – net product weight,43747,,137380,,46425,,57880,,70048,,128361,,81999,,48982,,77376,,62980,,63151,,83301,,41762,,44138,,34200,F,84464,F,111400,F,117300,F,57222,F,91283,,139379,F,34622,,63325,,63724,,72235,,45429,,40520,,91052,,35478,,25796,,9620,,15214,F,22353,,33363,,80969,,61702,,43652,,39345,,64284,,58706,,77670,,55408,,34751,
Iran (Islamic Rep. of),All,Processed production,Tonnes – net product weight,Tonnes – net product weight,745,F,961,F,1409,F,5331,,5572,F,6493,,11061,,11621,,13582,,13543,,13223,,17661,,21001,,19567,,22459,,25001,,36414,,40725,,40761,,50271,,46578,,47021,,53590,,61956,,52889,,67418,,64928,,72644,,85927,,96715,,119659,,93653,,83866,,73748,,88721,,128532,,105950,,139817,,161386,,257987,,235902,F,368861,,373326,
Iraq,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,104,,155,,111,,110,F,90,F,10,,104,,100,,100,,100,,150,F,203,F,230,,235,F,170,F,120,,140,F,154,F,172,F
Iraq,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,539,F,1131,F,386,F,735,F,56,,18,,136,,1896,F,7881,F,8801,F,19226,F,24348,F,34202,F,38883,,38500,F,33752,F,31518,F,38505,F,41480,,24514,F,67929,F,50826,F,43604,F
Ireland,All,Export,Tonnes – net product weight,Tonnes – net product weight,39260,,39612,,49721,,55609,,94009,,145770,,176953,,180480,,176593,,192152,,182842,,213597,,221124,,182305,,195848,,240269,,255793,,290305,,262703,,292238,,290063,,250981,,252160,,207271,,207265,,315865,,312909,,259168,,254433,,198067,,163070,,167886,,179098,,203544,,249096,,210606,,331837,,300109,,318223,,320250,,269266,,325374,,395286,
Ireland,All,Import,Tonnes – net product weight,Tonnes – net product weight,23844,,23873,,22763,,22990,,23669,,30169,,44223,,39714,,36323,,40208,,39315,,59753,,55521,,44085,,67278,,61142,,60807,,48945,,67849,,66797,,70538,,55890,,49010,,51164,,63296,,64993,,89321,,62898,,56325,,52836,,53358,,70044,,59366,,96723,,110644,,107978,,159545,,126117,,132095,,142807,,125578,,164434,,270524,
Ireland,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,24657,,28158,,33980,,36569,,54435,,92185,,109271,,112438,,120087,,118381,,106304,,135533,F,143456,F,115999,F,137634,F,130830,F,131570,F,150231,F,230507,F,194144,F,211652,F,172053,F,169362,F,158753,F,177763,F,197788,F,165516,F,184325,F,181189,F,168227,F,145347,,158565,F,161404,F,168987,F,185881,F,183885,F,249609,F,218111,F,239317,F,247877,F,234487,F,267351,F,236318,F
Israel,All,Export,Tonnes – net product weight,Tonnes – net product weight,1362,,1397,,562,,672,,487,,479,F,527,F,3156,F,716,F,886,F,1020,F,918,F,810,F,975,F,700,F,538,,414,F,304,F,691,F,911,F,410,F,334,F,337,F,1331,F,1291,F,1399,F,1307,F,2452,F,2898,F,1357,,3025,F,2282,F,3184,F,3786,F,5659,F,5284,F,3316,F,7118,F,7810,F,6045,F,4912,F,3211,F,7402,
Israel,All,Import,Tonnes – net product weight,Tonnes – net product weight,17043,,28294,F,21484,,34803,,23348,,20790,,22936,F,32458,,30882,,28387,,36830,F,40572,F,52829,,58345,F,55435,F,48062,,49066,,81016,,105648,,80552,F,54577,,76008,F,65327,F,58634,F,56089,F,65186,F,60551,F,61928,,72121,,65694,,50031,,66763,,64654,,61319,,75216,,80280,,80088,,91771,,96567,,94917,,100174,,108265,,103581,
Israel,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,4900,,4100,,3820,,2995,,8750,,11274,,9718,,9704,,11335,,13220,,11970,F,6620,,6678,,5600,,3250,,0,.,0,.,0,.,90,F,90,F,30,F,20,F,20,F,30,F,20,F,40,F,20,F,80,F,100,F,120,F,305,F,340,F,545,F,600,F,125,F,130,F,505,F,706,F,529,F,305,F,335,F,491,F,760,F
